reciter,surah,ayah,word_idx,start_ms,end_ms,multiword_segment,audio_path
Husary_64kbps,88,24,3,6320,8190,0,Husary_64kbps/088024.wav
Minshawy_Murattal_128kbps,88,24,0,200,2520,0,Minshawy_Murattal_128kbps/088024.wav
Minshawy_Murattal_128kbps,88,24,1,2530,3330,0,Minshawy_Murattal_128kbps/088024.wav
Minshawy_Murattal_128kbps,88,24,2,3340,4780,0,Minshawy_Murattal_128kbps/088024.wav
Minshawy_Murattal_128kbps,88,24,3,4790,6160,0,Minshawy_Murattal_128kbps/088024.wav
Mohammad_al_Tablaway_128kbps,88,24,0,750,2550,0,Mohammad_al_Tablaway_128kbps/088024.wav
Mohammad_al_Tablaway_128kbps,88,24,1,2560,3620,0,Mohammad_al_Tablaway_128kbps/088024.wav
Mohammad_al_Tablaway_128kbps,88,24,2,3630,5170,0,Mohammad_al_Tablaway_128kbps/088024.wav
Mohammad_al_Tablaway_128kbps,88,24,3,5180,6660,0,Mohammad_al_Tablaway_128kbps/088024.wav
Saood_ash-Shuraym_128kbps,88,24,0,70,1150,0,Saood_ash-Shuraym_128kbps/088024.wav
Saood_ash-Shuraym_128kbps,88,24,1,1160,1690,0,Saood_ash-Shuraym_128kbps/088024.wav
Saood_ash-Shuraym_128kbps,88,24,2,1700,2480,0,Saood_ash-Shuraym_128kbps/088024.wav
Saood_ash-Shuraym_128kbps,88,24,3,2490,3200,0,Saood_ash-Shuraym_128kbps/088024.wav
Abdul_Basit_Murattal_64kbps,88,25,0,800,2030,0,Abdul_Basit_Murattal_64kbps/088025.wav
Abdul_Basit_Murattal_64kbps,88,25,1,2040,2830,0,Abdul_Basit_Murattal_64kbps/088025.wav
Abdul_Basit_Murattal_64kbps,88,25,2,2840,5510,0,Abdul_Basit_Murattal_64kbps/088025.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,25,0,390,1770,0,Abu_Bakr_Ash-Shaatree_128kbps/088025.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,25,1,1780,3680,0,Abu_Bakr_Ash-Shaatree_128kbps/088025.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,25,2,3690,5060,0,Abu_Bakr_Ash-Shaatree_128kbps/088025.wav
Alafasy_128kbps,88,25,0,30,1340,0,Alafasy_128kbps/088025.wav
Alafasy_128kbps,88,25,1,1350,2050,0,Alafasy_128kbps/088025.wav
Alafasy_128kbps,88,25,2,2060,5120,0,Alafasy_128kbps/088025.wav
Hani_Rifai_192kbps,88,25,0,260,1030,0,Hani_Rifai_192kbps/088025.wav
Hani_Rifai_192kbps,88,25,1,1040,2180,0,Hani_Rifai_192kbps/088025.wav
Hani_Rifai_192kbps,88,25,2,2190,3370,0,Hani_Rifai_192kbps/088025.wav
Husary_64kbps,88,25,0,1500,3020,0,Husary_64kbps/088025.wav
Husary_64kbps,88,25,1,3030,6080,0,Husary_64kbps/088025.wav
Husary_64kbps,88,25,2,6090,8220,0,Husary_64kbps/088025.wav
Minshawy_Murattal_128kbps,88,25,0,350,1800,0,Minshawy_Murattal_128kbps/088025.wav
Minshawy_Murattal_128kbps,88,25,1,1810,2760,0,Minshawy_Murattal_128kbps/088025.wav
Minshawy_Murattal_128kbps,88,25,2,2770,5780,0,Minshawy_Murattal_128kbps/088025.wav
Mohammad_al_Tablaway_128kbps,88,25,0,550,1980,0,Mohammad_al_Tablaway_128kbps/088025.wav
Mohammad_al_Tablaway_128kbps,88,25,1,1990,3360,0,Mohammad_al_Tablaway_128kbps/088025.wav
Mohammad_al_Tablaway_128kbps,88,25,2,3370,6980,0,Mohammad_al_Tablaway_128kbps/088025.wav
Saood_ash-Shuraym_128kbps,88,25,0,50,650,0,Saood_ash-Shuraym_128kbps/088025.wav
Saood_ash-Shuraym_128kbps,88,25,1,660,1430,0,Saood_ash-Shuraym_128kbps/088025.wav
Saood_ash-Shuraym_128kbps,88,25,2,1440,2430,0,Saood_ash-Shuraym_128kbps/088025.wav
Abdul_Basit_Murattal_64kbps,88,26,0,600,1750,0,Abdul_Basit_Murattal_64kbps/088026.wav
Abdul_Basit_Murattal_64kbps,88,26,1,1760,2740,0,Abdul_Basit_Murattal_64kbps/088026.wav
Abdul_Basit_Murattal_64kbps,88,26,2,2750,3820,0,Abdul_Basit_Murattal_64kbps/088026.wav
Abdul_Basit_Murattal_64kbps,88,26,3,3830,5200,0,Abdul_Basit_Murattal_64kbps/088026.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,26,0,90,1150,0,Abu_Bakr_Ash-Shaatree_128kbps/088026.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,26,1,1160,2550,0,Abu_Bakr_Ash-Shaatree_128kbps/088026.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,26,2,2560,3870,0,Abu_Bakr_Ash-Shaatree_128kbps/088026.wav
Abu_Bakr_Ash-Shaatree_128kbps,88,26,3,3880,5930,0,Abu_Bakr_Ash-Shaatree_128kbps/088026.wav
Alafasy_128kbps,88,26,0,30,1340,0,Alafasy_128kbps/088026.wav
Alafasy_128kbps,88,26,1,1350,2690,0,Alafasy_128kbps/088026.wav
Alafasy_128kbps,88,26,2,2700,3940,0,Alafasy_128kbps/088026.wav
Alafasy_128kbps,88,26,3,3950,5550,0,Alafasy_128kbps/088026.wav
Hani_Rifai_192kbps,88,26,0,170,1060,0,Hani_Rifai_192kbps/088026.wav
Hani_Rifai_192kbps,88,26,1,1070,2330,0,Hani_Rifai_192kbps/088026.wav
Hani_Rifai_192kbps,88,26,2,2340,3340,0,Hani_Rifai_192kbps/088026.wav
Hani_Rifai_192kbps,88,26,3,3350,4560,0,Hani_Rifai_192kbps/088026.wav
Husary_64kbps,88,26,0,40,1490,0,Husary_64kbps/088026.wav
Husary_64kbps,88,26,1,1500,2730,0,Husary_64kbps/088026.wav
Husary_64kbps,88,26,2,2740,4760,0,Husary_64kbps/088026.wav
Husary_64kbps,88,26,3,4770,7120,0,Husary_64kbps/088026.wav
Minshawy_Murattal_128kbps,88,26,0,200,1590,0,Minshawy_Murattal_128kbps/088026.wav
Minshawy_Murattal_128kbps,88,26,1,1600,2740,0,Minshawy_Murattal_128kbps/088026.wav
Minshawy_Murattal_128kbps,88,26,2,2750,4290,0,Minshawy_Murattal_128kbps/088026.wav
Minshawy_Murattal_128kbps,88,26,3,4300,5930,0,Minshawy_Murattal_128kbps/088026.wav
Mohammad_al_Tablaway_128kbps,88,26,0,550,2020,0,Mohammad_al_Tablaway_128kbps/088026.wav
Mohammad_al_Tablaway_128kbps,88,26,1,2030,3480,0,Mohammad_al_Tablaway_128kbps/088026.wav
Mohammad_al_Tablaway_128kbps,88,26,2,3490,5430,0,Mohammad_al_Tablaway_128kbps/088026.wav
Mohammad_al_Tablaway_128kbps,88,26,3,5440,7690,0,Mohammad_al_Tablaway_128kbps/088026.wav
Saood_ash-Shuraym_128kbps,88,26,0,140,860,0,Saood_ash-Shuraym_128kbps/088026.wav
Saood_ash-Shuraym_128kbps,88,26,1,870,1940,0,Saood_ash-Shuraym_128kbps/088026.wav
Saood_ash-Shuraym_128kbps,88,26,2,1950,2850,0,Saood_ash-Shuraym_128kbps/088026.wav
Saood_ash-Shuraym_128kbps,88,26,3,2860,4250,0,Saood_ash-Shuraym_128kbps/088026.wav
Abdul_Basit_Murattal_64kbps,89,1,0,650,1770,0,Abdul_Basit_Murattal_64kbps/089001.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,1,0,200,1290,0,Abu_Bakr_Ash-Shaatree_128kbps/089001.wav
Alafasy_128kbps,89,1,0,30,790,0,Alafasy_128kbps/089001.wav
Hani_Rifai_192kbps,89,1,0,1320,1900,0,Hani_Rifai_192kbps/089001.wav
Husary_64kbps,89,1,0,950,2000,0,Husary_64kbps/089001.wav
Minshawy_Murattal_128kbps,89,1,0,150,1360,0,Minshawy_Murattal_128kbps/089001.wav
Mohammad_al_Tablaway_128kbps,89,1,0,550,1810,0,Mohammad_al_Tablaway_128kbps/089001.wav
Saood_ash-Shuraym_128kbps,89,1,0,40,720,0,Saood_ash-Shuraym_128kbps/089001.wav
Abdul_Basit_Murattal_64kbps,89,2,0,700,1930,0,Abdul_Basit_Murattal_64kbps/089002.wav
Abdul_Basit_Murattal_64kbps,89,2,1,1940,2640,0,Abdul_Basit_Murattal_64kbps/089002.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,2,0,170,1300,0,Abu_Bakr_Ash-Shaatree_128kbps/089002.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,2,1,1310,1980,0,Abu_Bakr_Ash-Shaatree_128kbps/089002.wav
Alafasy_128kbps,89,2,0,30,1230,0,Alafasy_128kbps/089002.wav
Alafasy_128kbps,89,2,1,1240,1850,0,Alafasy_128kbps/089002.wav
Hani_Rifai_192kbps,89,2,0,30,1080,0,Hani_Rifai_192kbps/089002.wav
Hani_Rifai_192kbps,89,2,1,1090,1540,0,Hani_Rifai_192kbps/089002.wav
Husary_64kbps,89,2,0,600,2680,0,Husary_64kbps/089002.wav
Husary_64kbps,89,2,1,2690,3980,0,Husary_64kbps/089002.wav
Minshawy_Murattal_128kbps,89,2,0,400,2010,0,Minshawy_Murattal_128kbps/089002.wav
Minshawy_Murattal_128kbps,89,2,1,2020,2620,0,Minshawy_Murattal_128kbps/089002.wav
Mohammad_al_Tablaway_128kbps,89,2,0,300,2010,0,Mohammad_al_Tablaway_128kbps/089002.wav
Mohammad_al_Tablaway_128kbps,89,2,1,2020,3100,0,Mohammad_al_Tablaway_128kbps/089002.wav
Saood_ash-Shuraym_128kbps,89,2,0,50,840,0,Saood_ash-Shuraym_128kbps/089002.wav
Saood_ash-Shuraym_128kbps,89,2,1,850,1270,0,Saood_ash-Shuraym_128kbps/089002.wav
Abdul_Basit_Murattal_64kbps,89,3,0,650,1670,0,Abdul_Basit_Murattal_64kbps/089003.wav
Abdul_Basit_Murattal_64kbps,89,3,1,1680,2860,0,Abdul_Basit_Murattal_64kbps/089003.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,3,0,100,1050,0,Abu_Bakr_Ash-Shaatree_128kbps/089003.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,3,1,1060,2030,0,Abu_Bakr_Ash-Shaatree_128kbps/089003.wav
Alafasy_128kbps,89,3,0,30,1040,0,Alafasy_128kbps/089003.wav
Alafasy_128kbps,89,3,1,1050,1810,0,Alafasy_128kbps/089003.wav
Hani_Rifai_192kbps,89,3,0,60,1030,0,Hani_Rifai_192kbps/089003.wav
Hani_Rifai_192kbps,89,3,1,1040,1780,0,Hani_Rifai_192kbps/089003.wav
Husary_64kbps,89,3,0,100,1780,0,Husary_64kbps/089003.wav
Husary_64kbps,89,3,1,1790,3490,0,Husary_64kbps/089003.wav
Minshawy_Murattal_128kbps,89,3,0,350,1740,0,Minshawy_Murattal_128kbps/089003.wav
Minshawy_Murattal_128kbps,89,3,1,1750,3040,0,Minshawy_Murattal_128kbps/089003.wav
Mohammad_al_Tablaway_128kbps,89,3,0,550,2010,0,Mohammad_al_Tablaway_128kbps/089003.wav
Mohammad_al_Tablaway_128kbps,89,3,1,2020,3730,0,Mohammad_al_Tablaway_128kbps/089003.wav
Saood_ash-Shuraym_128kbps,89,3,0,200,890,0,Saood_ash-Shuraym_128kbps/089003.wav
Saood_ash-Shuraym_128kbps,89,3,1,900,1550,0,Saood_ash-Shuraym_128kbps/089003.wav
Abdul_Basit_Murattal_64kbps,89,4,0,650,1340,0,Abdul_Basit_Murattal_64kbps/089004.wav
Abdul_Basit_Murattal_64kbps,89,4,1,1350,2320,0,Abdul_Basit_Murattal_64kbps/089004.wav
Abdul_Basit_Murattal_64kbps,89,4,2,2330,3100,0,Abdul_Basit_Murattal_64kbps/089004.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,4,0,90,1080,0,Abu_Bakr_Ash-Shaatree_128kbps/089004.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,4,1,1090,1630,0,Abu_Bakr_Ash-Shaatree_128kbps/089004.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,4,2,1640,2270,0,Abu_Bakr_Ash-Shaatree_128kbps/089004.wav
Alafasy_128kbps,89,4,0,30,1080,0,Alafasy_128kbps/089004.wav
Alafasy_128kbps,89,4,1,1090,1690,0,Alafasy_128kbps/089004.wav
Alafasy_128kbps,89,4,2,1700,2270,0,Alafasy_128kbps/089004.wav
Hani_Rifai_192kbps,89,4,0,70,1080,0,Hani_Rifai_192kbps/089004.wav
Hani_Rifai_192kbps,89,4,1,1090,1640,0,Hani_Rifai_192kbps/089004.wav
Hani_Rifai_192kbps,89,4,2,1650,2070,0,Hani_Rifai_192kbps/089004.wav
Husary_64kbps,89,4,0,140,1920,0,Husary_64kbps/089004.wav
Husary_64kbps,89,4,1,1930,3140,0,Husary_64kbps/089004.wav
Husary_64kbps,89,4,2,3150,4200,0,Husary_64kbps/089004.wav
Minshawy_Murattal_128kbps,89,4,0,400,1790,0,Minshawy_Murattal_128kbps/089004.wav
Minshawy_Murattal_128kbps,89,4,1,1800,2640,0,Minshawy_Murattal_128kbps/089004.wav
Minshawy_Murattal_128kbps,89,4,2,2650,3220,0,Minshawy_Murattal_128kbps/089004.wav
Mohammad_al_Tablaway_128kbps,89,4,0,750,2320,0,Mohammad_al_Tablaway_128kbps/089004.wav
Mohammad_al_Tablaway_128kbps,89,4,1,2330,3540,0,Mohammad_al_Tablaway_128kbps/089004.wav
Mohammad_al_Tablaway_128kbps,89,4,2,3550,4220,0,Mohammad_al_Tablaway_128kbps/089004.wav
Saood_ash-Shuraym_128kbps,89,4,0,40,730,0,Saood_ash-Shuraym_128kbps/089004.wav
Saood_ash-Shuraym_128kbps,89,4,1,740,1140,0,Saood_ash-Shuraym_128kbps/089004.wav
Saood_ash-Shuraym_128kbps,89,4,2,1150,1570,0,Saood_ash-Shuraym_128kbps/089004.wav
Abdul_Basit_Murattal_64kbps,89,5,0,650,970,0,Abdul_Basit_Murattal_64kbps/089005.wav
Abdul_Basit_Murattal_64kbps,89,5,1,980,1490,0,Abdul_Basit_Murattal_64kbps/089005.wav
Abdul_Basit_Murattal_64kbps,89,5,2,1500,2470,0,Abdul_Basit_Murattal_64kbps/089005.wav
Abdul_Basit_Murattal_64kbps,89,5,3,2480,3280,0,Abdul_Basit_Murattal_64kbps/089005.wav
Abdul_Basit_Murattal_64kbps,89,5,4,3290,4100,0,Abdul_Basit_Murattal_64kbps/089005.wav
Abdul_Basit_Murattal_64kbps,89,5,5,4110,4770,0,Abdul_Basit_Murattal_64kbps/089005.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,5,0,100,390,0,Abu_Bakr_Ash-Shaatree_128kbps/089005.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,5,1,400,870,0,Abu_Bakr_Ash-Shaatree_128kbps/089005.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,5,2,880,1720,0,Abu_Bakr_Ash-Shaatree_128kbps/089005.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,5,3,1730,2450,0,Abu_Bakr_Ash-Shaatree_128kbps/089005.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,5,4,2460,3160,0,Abu_Bakr_Ash-Shaatree_128kbps/089005.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,5,5,3170,3790,0,Abu_Bakr_Ash-Shaatree_128kbps/089005.wav
Alafasy_128kbps,89,5,0,100,390,0,Alafasy_128kbps/089005.wav
Alafasy_128kbps,89,5,1,400,890,0,Alafasy_128kbps/089005.wav
Alafasy_128kbps,89,5,2,900,1700,0,Alafasy_128kbps/089005.wav
Alafasy_128kbps,89,5,3,1710,2660,0,Alafasy_128kbps/089005.wav
Alafasy_128kbps,89,5,4,2670,3190,0,Alafasy_128kbps/089005.wav
Alafasy_128kbps,89,5,5,3200,3690,0,Alafasy_128kbps/089005.wav
Hani_Rifai_192kbps,89,5,0,40,370,0,Hani_Rifai_192kbps/089005.wav
Hani_Rifai_192kbps,89,5,1,380,790,0,Hani_Rifai_192kbps/089005.wav
Hani_Rifai_192kbps,89,5,2,800,1610,0,Hani_Rifai_192kbps/089005.wav
Hani_Rifai_192kbps,89,5,3,1620,2310,0,Hani_Rifai_192kbps/089005.wav
Hani_Rifai_192kbps,89,5,4,2320,3130,0,Hani_Rifai_192kbps/089005.wav
Hani_Rifai_192kbps,89,5,5,3140,3550,0,Hani_Rifai_192kbps/089005.wav
Husary_64kbps,89,5,0,250,800,0,Husary_64kbps/089005.wav
Husary_64kbps,89,5,1,810,1670,0,Husary_64kbps/089005.wav
Husary_64kbps,89,5,2,1680,3130,0,Husary_64kbps/089005.wav
Husary_64kbps,89,5,3,3140,4490,0,Husary_64kbps/089005.wav
Husary_64kbps,89,5,4,4500,5780,0,Husary_64kbps/089005.wav
Husary_64kbps,89,5,5,5790,6490,0,Husary_64kbps/089005.wav
Minshawy_Murattal_128kbps,89,5,0,500,950,0,Minshawy_Murattal_128kbps/089005.wav
Minshawy_Murattal_128kbps,89,5,1,960,1570,0,Minshawy_Murattal_128kbps/089005.wav
Minshawy_Murattal_128kbps,89,5,2,1580,2700,0,Minshawy_Murattal_128kbps/089005.wav
Minshawy_Murattal_128kbps,89,5,3,2710,3900,0,Minshawy_Murattal_128kbps/089005.wav
Minshawy_Murattal_128kbps,89,5,4,3910,4720,0,Minshawy_Murattal_128kbps/089005.wav
Minshawy_Murattal_128kbps,89,5,5,4730,5360,0,Minshawy_Murattal_128kbps/089005.wav
Mohammad_al_Tablaway_128kbps,89,5,0,500,980,0,Mohammad_al_Tablaway_128kbps/089005.wav
Mohammad_al_Tablaway_128kbps,89,5,1,990,1730,0,Mohammad_al_Tablaway_128kbps/089005.wav
Mohammad_al_Tablaway_128kbps,89,5,2,1740,3070,0,Mohammad_al_Tablaway_128kbps/089005.wav
Mohammad_al_Tablaway_128kbps,89,5,3,3080,4440,0,Mohammad_al_Tablaway_128kbps/089005.wav
Mohammad_al_Tablaway_128kbps,89,5,4,4450,5380,0,Mohammad_al_Tablaway_128kbps/089005.wav
Mohammad_al_Tablaway_128kbps,89,5,5,5390,6150,0,Mohammad_al_Tablaway_128kbps/089005.wav
Saood_ash-Shuraym_128kbps,89,5,0,170,400,0,Saood_ash-Shuraym_128kbps/089005.wav
Saood_ash-Shuraym_128kbps,89,5,1,410,740,0,Saood_ash-Shuraym_128kbps/089005.wav
Saood_ash-Shuraym_128kbps,89,5,2,750,1370,0,Saood_ash-Shuraym_128kbps/089005.wav
Saood_ash-Shuraym_128kbps,89,5,3,1380,1910,0,Saood_ash-Shuraym_128kbps/089005.wav
Saood_ash-Shuraym_128kbps,89,5,4,1920,2440,0,Saood_ash-Shuraym_128kbps/089005.wav
Saood_ash-Shuraym_128kbps,89,5,5,2450,2860,0,Saood_ash-Shuraym_128kbps/089005.wav
Abdul_Basit_Murattal_64kbps,89,6,0,800,1280,0,Abdul_Basit_Murattal_64kbps/089006.wav
Abdul_Basit_Murattal_64kbps,89,6,1,1290,1720,0,Abdul_Basit_Murattal_64kbps/089006.wav
Abdul_Basit_Murattal_64kbps,89,6,2,1730,2430,0,Abdul_Basit_Murattal_64kbps/089006.wav
Abdul_Basit_Murattal_64kbps,89,6,3,2440,3120,0,Abdul_Basit_Murattal_64kbps/089006.wav
Abdul_Basit_Murattal_64kbps,89,6,4,3130,4140,0,Abdul_Basit_Murattal_64kbps/089006.wav
Abdul_Basit_Murattal_64kbps,89,6,5,4150,5410,0,Abdul_Basit_Murattal_64kbps/089006.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,6,0,130,710,0,Abu_Bakr_Ash-Shaatree_128kbps/089006.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,6,1,720,1130,0,Abu_Bakr_Ash-Shaatree_128kbps/089006.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,6,2,1140,1800,0,Abu_Bakr_Ash-Shaatree_128kbps/089006.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,6,3,1810,2420,0,Abu_Bakr_Ash-Shaatree_128kbps/089006.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,6,4,2430,3270,0,Abu_Bakr_Ash-Shaatree_128kbps/089006.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,6,5,3280,4660,0,Abu_Bakr_Ash-Shaatree_128kbps/089006.wav
Alafasy_128kbps,89,6,0,30,530,0,Alafasy_128kbps/089006.wav
Alafasy_128kbps,89,6,1,540,960,0,Alafasy_128kbps/089006.wav
Alafasy_128kbps,89,6,2,970,1600,0,Alafasy_128kbps/089006.wav
Alafasy_128kbps,89,6,3,1610,2290,0,Alafasy_128kbps/089006.wav
Alafasy_128kbps,89,6,4,2300,3130,0,Alafasy_128kbps/089006.wav
Alafasy_128kbps,89,6,5,3140,5330,0,Alafasy_128kbps/089006.wav
Hani_Rifai_192kbps,89,6,0,170,700,0,Hani_Rifai_192kbps/089006.wav
Hani_Rifai_192kbps,89,6,1,710,1090,0,Hani_Rifai_192kbps/089006.wav
Hani_Rifai_192kbps,89,6,2,1100,1730,0,Hani_Rifai_192kbps/089006.wav
Hani_Rifai_192kbps,89,6,3,1740,2340,0,Hani_Rifai_192kbps/089006.wav
Hani_Rifai_192kbps,89,6,4,2350,3200,0,Hani_Rifai_192kbps/089006.wav
Hani_Rifai_192kbps,89,6,5,3210,4510,0,Hani_Rifai_192kbps/089006.wav
Husary_64kbps,89,6,0,800,1550,0,Husary_64kbps/089006.wav
Husary_64kbps,89,6,1,1560,2330,0,Husary_64kbps/089006.wav
Husary_64kbps,89,6,2,2340,3490,0,Husary_64kbps/089006.wav
Husary_64kbps,89,6,3,3500,4590,0,Husary_64kbps/089006.wav
Husary_64kbps,89,6,4,4600,6240,0,Husary_64kbps/089006.wav
Husary_64kbps,89,6,5,6250,8270,0,Husary_64kbps/089006.wav
Minshawy_Murattal_128kbps,89,6,0,400,1090,0,Minshawy_Murattal_128kbps/089006.wav
Minshawy_Murattal_128kbps,89,6,1,1100,1680,0,Minshawy_Murattal_128kbps/089006.wav
Minshawy_Murattal_128kbps,89,6,2,1690,2550,0,Minshawy_Murattal_128kbps/089006.wav
Minshawy_Murattal_128kbps,89,6,3,2560,3390,0,Minshawy_Murattal_128kbps/089006.wav
Minshawy_Murattal_128kbps,89,6,4,3400,4620,0,Minshawy_Murattal_128kbps/089006.wav
Minshawy_Murattal_128kbps,89,6,5,4630,5730,0,Minshawy_Murattal_128kbps/089006.wav
Mohammad_al_Tablaway_128kbps,89,6,0,650,1320,0,Mohammad_al_Tablaway_128kbps/089006.wav
Mohammad_al_Tablaway_128kbps,89,6,1,1330,1890,0,Mohammad_al_Tablaway_128kbps/089006.wav
Mohammad_al_Tablaway_128kbps,89,6,2,1900,2870,0,Mohammad_al_Tablaway_128kbps/089006.wav
Mohammad_al_Tablaway_128kbps,89,6,3,2880,3930,0,Mohammad_al_Tablaway_128kbps/089006.wav
Mohammad_al_Tablaway_128kbps,89,6,4,3940,5210,0,Mohammad_al_Tablaway_128kbps/089006.wav
Mohammad_al_Tablaway_128kbps,89,6,5,5220,7390,0,Mohammad_al_Tablaway_128kbps/089006.wav
Saood_ash-Shuraym_128kbps,89,6,0,140,520,0,Saood_ash-Shuraym_128kbps/089006.wav
Saood_ash-Shuraym_128kbps,89,6,1,530,860,0,Saood_ash-Shuraym_128kbps/089006.wav
Saood_ash-Shuraym_128kbps,89,6,2,870,1300,0,Saood_ash-Shuraym_128kbps/089006.wav
Saood_ash-Shuraym_128kbps,89,6,3,1310,1840,0,Saood_ash-Shuraym_128kbps/089006.wav
Saood_ash-Shuraym_128kbps,89,6,4,1850,2430,0,Saood_ash-Shuraym_128kbps/089006.wav
Saood_ash-Shuraym_128kbps,89,6,5,2440,3440,0,Saood_ash-Shuraym_128kbps/089006.wav
Abdul_Basit_Murattal_64kbps,89,7,0,500,1040,0,Abdul_Basit_Murattal_64kbps/089007.wav
Abdul_Basit_Murattal_64kbps,89,7,1,1050,1760,0,Abdul_Basit_Murattal_64kbps/089007.wav
Abdul_Basit_Murattal_64kbps,89,7,2,1770,3190,0,Abdul_Basit_Murattal_64kbps/089007.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,7,0,80,650,0,Abu_Bakr_Ash-Shaatree_128kbps/089007.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,7,1,660,1290,0,Abu_Bakr_Ash-Shaatree_128kbps/089007.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,7,2,1300,2720,0,Abu_Bakr_Ash-Shaatree_128kbps/089007.wav
Alafasy_128kbps,89,7,0,30,540,0,Alafasy_128kbps/089007.wav
Alafasy_128kbps,89,7,1,550,1240,0,Alafasy_128kbps/089007.wav
Alafasy_128kbps,89,7,2,1250,1900,0,Alafasy_128kbps/089007.wav
Hani_Rifai_192kbps,89,7,0,100,620,0,Hani_Rifai_192kbps/089007.wav
Hani_Rifai_192kbps,89,7,1,630,1370,0,Hani_Rifai_192kbps/089007.wav
Hani_Rifai_192kbps,89,7,2,1380,2710,0,Hani_Rifai_192kbps/089007.wav
Husary_64kbps,89,7,0,150,1060,0,Husary_64kbps/089007.wav
Husary_64kbps,89,7,1,1070,2380,0,Husary_64kbps/089007.wav
Husary_64kbps,89,7,2,2390,4700,0,Husary_64kbps/089007.wav
Minshawy_Murattal_128kbps,89,7,0,400,1150,0,Minshawy_Murattal_128kbps/089007.wav
Minshawy_Murattal_128kbps,89,7,1,1160,2060,0,Minshawy_Murattal_128kbps/089007.wav
Minshawy_Murattal_128kbps,89,7,2,2070,3560,0,Minshawy_Murattal_128kbps/089007.wav
Mohammad_al_Tablaway_128kbps,89,7,0,350,1130,0,Mohammad_al_Tablaway_128kbps/089007.wav
Mohammad_al_Tablaway_128kbps,89,7,1,1140,2140,0,Mohammad_al_Tablaway_128kbps/089007.wav
Mohammad_al_Tablaway_128kbps,89,7,2,2150,3020,0,Mohammad_al_Tablaway_128kbps/089007.wav
Saood_ash-Shuraym_128kbps,89,7,0,50,410,0,Saood_ash-Shuraym_128kbps/089007.wav
Saood_ash-Shuraym_128kbps,89,7,1,420,900,0,Saood_ash-Shuraym_128kbps/089007.wav
Saood_ash-Shuraym_128kbps,89,7,2,910,1930,0,Saood_ash-Shuraym_128kbps/089007.wav
Abdul_Basit_Murattal_64kbps,89,8,0,600,1560,0,Abdul_Basit_Murattal_64kbps/089008.wav
Abdul_Basit_Murattal_64kbps,89,8,1,1570,1960,0,Abdul_Basit_Murattal_64kbps/089008.wav
Abdul_Basit_Murattal_64kbps,89,8,2,1970,2930,0,Abdul_Basit_Murattal_64kbps/089008.wav
Abdul_Basit_Murattal_64kbps,89,8,3,2940,4030,0,Abdul_Basit_Murattal_64kbps/089008.wav
Abdul_Basit_Murattal_64kbps,89,8,4,4040,4310,0,Abdul_Basit_Murattal_64kbps/089008.wav
Abdul_Basit_Murattal_64kbps,89,8,5,4320,5730,0,Abdul_Basit_Murattal_64kbps/089008.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,8,0,180,1130,0,Abu_Bakr_Ash-Shaatree_128kbps/089008.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,8,1,1140,1490,0,Abu_Bakr_Ash-Shaatree_128kbps/089008.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,8,2,1500,2350,0,Abu_Bakr_Ash-Shaatree_128kbps/089008.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,8,3,2360,3390,0,Abu_Bakr_Ash-Shaatree_128kbps/089008.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,8,4,3400,3630,0,Abu_Bakr_Ash-Shaatree_128kbps/089008.wav
Abu_Bakr_Ash-Shaatree_128kbps,89,8,5,3640,4980,0,Abu_Bakr_Ash-Shaatree_128kbps/089008.wav
